,dataset,score,time
0,1_r,12.607141344870088,7.098888635635376
1,2_r,1.169612533284002,30.909247398376465
2,3_r,9330.765164332053,4.822063446044922
3,4_c,0.9998545022665575,79.5630259513855
4,5_c,0.7802267279572701,72.67718267440796
5,6_c,0.6580880139211054,55.339240074157715
6,7_c,0.8380171610888556,398.59131956100464
7,8_c,0.883360446105915,576.7187793254852
